SITE_ID,Precip_PT,E,RH_PT,TMEAN_PT,P_WY
NLA12_AL-101,111.06,81.74651157,3.674741475,18.40076901,1331.519408
NLA12_AL-102,118.98,72.68139608,3.28043103,16.36384608,1460.071563
NLA12_AL-103,100.44,77.20617902,3.50416806,17.3446155,1229.91775
NLA12_AL-104,114.80,77.79513988,3.587239665,17.87230741,1456.801525
NLA12_AL-105,125.56,82.54740974,3.849724842,18.90269221,1555.21018
NLA12_AL-112,113.20,79.68051935,3.613249573,17.85576938,1342.195724
NLA12_AL-113,143.21,86.04037907,4.095428439,19.91230759,1775.400871
NLA12_AL-114,103.34,77.74232385,3.513781395,17.37269211,1244.363315
NLA12_AL-R03,94.28,73.00422555,3.385241403,16.75269222,1189.736355
NLA12_AL-R05,116.02,81.69889815,3.681248583,18.38769223,1403.201351
NLA12_AR-101,114.39,84.9870281,3.682050817,18.12615384,1391.286611
NLA12_AR-102,102.85,81.90295089,3.512337932,17.36653834,1260.464399
NLA12_AR-103,107.40,84.76136048,3.652067663,18.05653865,1316.236045
NLA12_AR-104,108.97,83.37993606,3.529805245,17.37038418,1294.588269
NLA12_AR-105,122.26,82.63476293,3.71101232,18.20461552,1483.619605
NLA12_AR-106,109.25,78.45890512,3.328895978,16.55269252,1342.037615
NLA12_AR-109,83.82,84.81933816,3.831210918,18.37076906,1033.953129
NLA12_AR-111,131.01,85.60484196,3.692973998,18.18115359,1610.650833
NLA12_AZ-101,24.36,107.2343822,4.784844608,22.21269233,303.9698851
NLA12_AZ-102,28.87,61.89336516,2.922120241,13.3238459,375.7922208
NLA12_AZ-103,39.51,47.8477085,2.333819179,9.400384537,498.1661754
NLA12_AZ-106,8.48,116.7034531,5.426876009,23.53730803,102.8992054
NLA12_AZ-107,15.70,58.01745553,2.684602461,11.99961528,204.5377096
NLA12_AZ-118,12.35,113.6996736,5.10511901,22.97692299,161.0018787
NLA12_AZ-123,6.73,120.5655587,5.619625355,24.16307735,85.04454413
NLA12_AZ-127,35.83,49.38661671,2.37461053,9.988846248,447.5497903
NLA12_AZ-130,19.77,105.4365093,4.705057636,21.89153855,253.9974591
NLA12_AZ-140,18.36,85.39264455,3.895501948,18.58576932,228.3804448
NLA12_AZ-143,40.00,53.56523721,2.551373635,11.28692301,498.3605918
NLA12_AZ-145,32.00,46.30232261,2.250814601,9.310384659,411.3520222
NLA12_AZ-157,28.16,44.76161013,2.171377849,8.496538418,370.4166554
NLA12_AZ-R01,47.48,49.93384418,2.458116729,10.32923066,580.0444945
NLA12_AZ-R02,36.27,51.2189509,2.508550771,10.40269221,482.7760367
NLA12_CA-101,53.09,55.91382046,3.025519958,13.98846127,650.5330261
NLA12_CA-102,33.60,62.57602028,3.392690881,14.8380767,425.6413219
NLA12_CA-103,108.55,48.99244208,2.651382804,10.05807686,1273.492342
NLA12_CA-104,27.91,39.89441504,2.037559876,6.756923162,338.6197684
NLA12_CA-105,29.27,70.13982618,3.640118837,16.32653886,354.2724159
NLA12_CA-106,3.74,114.9822108,5.659556645,23.54076928,49.10434054
NLA12_CA-107,71.49,42.68496651,2.276752652,8.000384606,864.6823484
NLA12_CA-108,39.92,77.61540124,4.03207132,17.0053847,489.1739763
NLA12_CA-111,68.26,68.87313926,3.639729464,15.58769241,845.5129018
NLA12_CA-112,75.47,69.05107763,3.638863725,15.61538469,922.0377336
NLA12_CA-116,101.22,47.07356581,2.623385525,9.255769418,1210.264194
NLA12_CA-119,33.97,74.55461459,3.904389351,16.86576931,433.2021282
NLA12_CA-121,20.90,80.54761402,4.087870943,18.16423101,265.3910122
NLA12_CA-123,58.11,40.40294193,2.168980993,7.043846056,705.3372152
NLA12_CA-128,63.79,50.2260185,2.729486562,10.35807676,750.1747862
NLA12_CA-132,74.19,61.06031416,3.22583633,13.03115405,1064.883567
NLA12_CA-135,59.43,38.61508181,2.091076749,6.423846006,740.0574704
NLA12_CA-138,63.47,42.73328843,2.376812566,7.343076981,772.0118432
NLA12_CA-141,45.51,59.44104692,3.101762332,13.53230777,600.6919455
NLA12_CA-143,23.27,59.43188852,3.167435237,14.99730778,247.038472
NLA12_CA-145,19.43,61.87073011,3.216349762,15.34884622,252.3344699
NLA12_CA-154,10.32,53.76942785,2.680878775,10.37653857,131.7508714
NLA12_CA-156,8.02,80.4668214,3.961029102,17.72269234,103.3329925
NLA12_CA-157,17.01,76.4968873,3.923614462,17.23730762,213.7573907
NLA12_CA-166,87.95,47.27014962,2.547520884,9.319615484,1051.524261
NLA12_CA-167,130.08,47.90201752,2.609150576,9.635000119,1531.648703
NLA12_CA-168,17.09,75.37026759,4.293063262,18.88346166,214.5322973
NLA12_CA-172,24.51,68.86674577,4.025646442,17.35000001,299.8425161
NLA12_CA-174,19.07,70.2389465,3.578833977,16.61576909,227.6267153
NLA12_CA-180,39.51,72.93127351,3.788054732,16.62807674,496.1282275
NLA12_CA-181,24.85,62.59048686,3.315411118,15.46192316,305.4982929
NLA12_CA-188,41.88,55.07794702,3.049170394,13.83807703,491.6440223
NLA12_CA-190,24.11,72.36669392,3.693980851,16.70269207,313.4494386
NLA12_CA-200,94.15,39.29897501,2.202572762,6.646153817,1031.247544
NLA12_CA-206,92.82,76.7998676,3.987553828,16.74307684,1166.217211
NLA12_CA-208,20.09,45.07408442,2.42012457,8.099230766,246.6934437
NLA12_CA-212,133.16,46.84406002,2.587634696,9.259999945,1372.355565
NLA12_CA-223,53.26,34.95727159,1.888989444,4.85884617,555.823069
NLA12_CA-R01,73.66,57.21821908,3.160698695,14.38653865,907.346303
NLA12_CA-R02,29.57,43.61594479,2.300813239,7.879615343,359.8211716
NLA12_CA-R03,29.35,72.61966945,3.757035727,16.46730775,372.3119491
NLA12_CA-R05,96.84,42.83470786,2.340502477,7.441153911,1154.177045
NLA12_CA-R06,83.64,43.35409977,2.382675609,7.926538467,918.7246161
NLA12_CA-R09,34.36,35.17286186,1.828855314,4.788077006,451.3782653
NLA12_CA-R10,83.64,43.35409977,2.382675609,7.926538467,963.0116066
NLA12_CA-R12,68.10,44.81576834,2.41289299,8.342692422,901.1388952
NLA12_CA-R13,34.36,35.17286186,1.828855314,4.788077006,451.3782653
NLA12_CO-101,20.33,68.32731522,2.716396594,12.5942306,255.2783417
NLA12_CO-102,65.27,35.17275968,1.659398174,3.503076993,746.0971108
NLA12_CO-103,20.86,59.54902034,2.434265586,10.79000003,259.8741463
NLA12_CO-104,24.72,60.84077046,2.468412027,11.10807687,294.5909162
NLA12_CO-105,26.97,50.50737977,2.326200781,9.226923191,344.3712759
NLA12_CO-106,23.46,59.05405089,2.423367827,10.90192289,283.9745795
NLA12_CO-107,50.67,34.11108856,1.713340723,3.807307738,697.2760796
NLA12_CO-108,33.11,36.5281885,1.690477755,4.231153818,463.3182732
NLA12_CO-109,74.02,34.50549466,1.651472445,3.331538531,867.259275
NLA12_CO-110,28.00,61.63432929,2.493593813,11.65230762,333.0261024
NLA12_CO-111,26.27,61.14746397,2.494130998,11.46115387,324.3302354
NLA12_CO-114,70.63,33.23727578,1.579360998,2.407307698,828.2166337
NLA12_CO-115,55.08,37.79478321,1.803085807,4.506538483,718.361641
NLA12_CO-117,36.77,42.3211305,2.071271735,6.200000066,470.4386455
NLA12_CO-119,95.57,26.99847236,1.356067617,-0.585769223,985.3445054
NLA12_CO-121,71.30,30.5961516,1.605523936,2.015384563,780.3442461
NLA12_CO-124,26.66,62.91579852,2.5101067,11.87730776,306.4716455
NLA12_CO-125,26.43,34.42695629,1.666944292,3.128076975,368.4636442
NLA12_CO-127,25.42,61.21058099,2.47341867,11.15653839,303.004869
NLA12_CO-129,15.67,62.8884789,2.587704476,12.28153843,200.790603
NLA12_CO-130,47.16,30.85471107,1.506695728,1.475769181,559.3745076
NLA12_CO-131,23.64,40.27627774,1.889032086,4.973076949,297.3492905
NLA12_CO-133,60.46,30.49270178,1.612274402,2.127692277,754.7032944
NLA12_CO-R01,51.14,36.18616372,1.711339248,4.01076922,704.9550741
NLA12_CO-R04,33.29,52.18240346,2.192657185,9.628076938,404.9153764
NLA12_CO-R07,58.21,34.36060597,1.663002514,3.033846085,656.3581329
NLA12_CO-R10,31.71,44.97975107,2.034892367,6.839999878,379.4177038
NLA12_CT-101,96.15,55.09851395,2.687652725,10.72269218,1153.47844
NLA12_CT-102,99.41,54.26686967,2.611842072,10.27076928,1158.446928
NLA12_CT-103,96.81,56.89961587,2.69785817,11.02692316,1085.981263
NLA12_CT-104,103.26,55.46639645,2.673939445,10.79346163,1242.14796
NLA12_CT-105,96.01,55.33745788,2.640368928,10.49769226,1110.322124
NLA12_CT-107,97.66,61.54465464,3.053682882,12.8884615,1178.621379
NLA12_CT-108,95.67,55.23491214,2.666310301,10.60076895,1083.700718
NLA12_CT-115,96.38,56.74403077,2.753319866,11.29769234,1143.551915
NLA12_CT-118,101.73,57.65878961,2.773988366,11.60038472,1204.285338
NLA12_CT-126,94.20,55.81228388,2.719474707,11.04461521,1138.76162
NLA12_DE-101,95.18,68.75357011,3.214176873,14.47423099,1000.357239
NLA12_DE-102,85.29,70.96070899,3.342749754,15.13000008,838.1576754
NLA12_DE-103,83.50,72.25881936,3.376894521,15.48923067,860.2856135
NLA12_DE-104,86.13,72.6654141,3.390682958,15.6234615,893.4820321
NLA12_DE-105,88.60,72.88091363,3.39822703,15.66000014,927.490648
NLA12_DE-107,85.79,71.72858234,3.417189639,15.40307702,843.1894702
NLA12_DE-121,84.98,72.71921634,3.390307337,15.64692314,885.5348144
NLA12_FL-101,97.90,98.21501383,5.012625755,23.52000016,1164.238824
NLA12_FL-102,110.96,98.57103852,4.954752182,23.33961531,1390.227179
NLA12_FL-103,93.51,95.32944727,4.84016775,22.60115396,1118.267846
NLA12_FL-104,106.46,98.18246565,4.934511956,23.17461527,1307.991264
NLA12_FL-105,99.08,93.9217157,4.73612101,22.28923064,1332.947198
NLA12_FL-106,109.15,97.05698849,4.892769932,22.97884633,1321.783763
NLA12_FL-107,119.28,98.11385811,4.924779999,23.25999979,1480.029009
NLA12_FL-108,127.61,87.40899667,4.304096463,20.46961572,1585.927798
NLA12_FL-109,105.72,96.13901807,4.817043251,22.75192276,1282.622415
NLA12_FL-110,114.67,97.31300265,4.928936369,23.18653855,1348.124776
NLA12_FL-114,106.46,98.18246565,4.934511956,23.17461527,1262.804018
NLA12_FL-123,117.57,94.54269028,4.869070912,22.8019228,1425.939275
NLA12_FL-126,94.56,96.85067393,4.920922173,23.07461562,1193.567362
NLA12_FL-130,102.47,95.25519949,4.824233073,22.64384637,1194.430855
NLA12_FL-132,98.13,99.22464971,5.14718822,23.7173079,1136.113731
NLA12_FL-141,127.56,85.69349748,4.152113426,20.074231,1581.195015
NLA12_FL-R04,113.07,92.32247142,4.655357604,21.92846159,1391.042863
NLA12_FL-R06,135.20,87.52121751,4.430931197,20.7965385,1733.275539
NLA12_GA-101,94.98,89.69258609,4.517657042,21.00038448,1090.117375
NLA12_GA-102,82.87,81.28346451,3.877953216,18.54923065,1048.889002
NLA12_GA-103,74.21,80.44476448,3.868238293,18.63499979,927.2440921
NLA12_GA-104,80.06,75.85370722,3.510907613,17.09076933,986.972965
NLA12_GA-105,118.60,65.01071981,3.08153548,14.73192322,1458.959147
NLA12_GA-107,73.81,80.25265943,3.834944875,18.45038421,934.4989136
NLA12_GA-111,83.70,83.93424397,4.052849769,19.34769249,1053.612416
NLA12_GA-112,78.92,77.5693677,3.596231346,17.61884616,899.147293
NLA12_GA-114,83.76,84.33602299,4.087398091,19.45038443,1072.13613
NLA12_GA-118,120.31,60.68623422,2.922221814,13.76961536,1461.187403
NLA12_GA-127,80.95,83.87927985,4.063493926,19.3642306,1018.521047
NLA12_GA-R01,85.67,78.58372458,3.706325041,18.07576876,1023.10745
NLA12_GA-R11,118.21,86.78977556,4.388894218,20.36576917,1459.250231
NLA12_IA-101,48.87,62.05843729,2.515486844,10.4446156,617.2745607
NLA12_IA-102,55.70,61.39292118,2.468466773,10.12961531,696.7212145
NLA12_IA-103,49.02,67.89798276,2.728718191,12.47730777,558.6413552
NLA12_IA-104,64.48,63.8835199,2.607419234,11.68192308,748.8448715
NLA12_IA-105,50.03,61.94294034,2.518818849,10.68769244,581.6225447
NLA12_IA-106,50.95,65.46891042,2.630109666,11.84384626,585.7600905
NLA12_IA-107,42.86,58.90238796,2.42320274,9.763846213,510.9133582
NLA12_IA-109,57.18,62.10794004,2.481023677,10.23653819,702.4522157
NLA12_IA-113,68.73,64.31244269,2.616393727,11.80461548,805.0657401
NLA12_IA-120,43.02,61.16921183,2.502396083,10.25115382,520.8255751
NLA12_IA-127,57.48,66.73054122,2.710718017,12.51461535,638.3960892
NLA12_IA-132,47.58,60.76653565,2.43072039,10.36499991,547.2287147
NLA12_IA-134,53.53,61.47431925,2.528685523,10.86115398,611.5094825
NLA12_IA-150,45.28,61.4077463,2.491650898,10.73384592,546.1637702
NLA12_IA-152,54.69,61.44272066,2.484433674,10.26653835,663.3903315
NLA12_IA-R01,52.71,62.09132301,2.537218318,10.83038469,593.822913
NLA12_IA-R02,50.14,62.29313267,2.543082676,10.86730742,581.1555589
NLA12_IA-R03,68.85,67.78928153,2.699273202,12.76692291,822.1824698
NLA12_ID-101,69.33,47.12025647,2.246764451,7.334615423,803.2280231
NLA12_ID-102,85.76,45.47799931,2.216916528,6.592307751,1069.278228
NLA12_ID-103,70.06,50.93870718,2.422864168,8.641538263,859.1107561
NLA12_ID-104,32.28,51.23010236,2.329879768,8.476923109,369.5803739
NLA12_ID-105,83.09,46.87474409,2.303883564,7.385769266,966.8527187
NLA12_ID-107,28.60,58.79745804,2.6075001,10.71730771,339.1992349
NLA12_ID-108,68.98,51.32608096,2.438429062,8.755769198,889.0366297
NLA12_ID-109,17.44,54.4455664,2.459151478,9.683461501,215.4708714
NLA12_ID-110,23.01,49.50716494,2.285834478,7.595000103,284.2361396
NLA12_ID-111,18.80,48.3872267,2.222738481,8.237692228,232.7528491
NLA12_ID-112,83.01,46.65420556,2.340404707,7.11769236,999.5713595
NLA12_ID-113,55.05,41.41281177,2.002276666,5.218461569,663.6155038
NLA12_ID-121,75.21,47.82258572,2.327972473,7.511922982,901.0321551
NLA12_ID-122,28.04,47.69969052,2.195649074,7.244230857,339.0205953
NLA12_ID-141,70.64,46.29672115,2.209534561,6.935769173,790.7037404
NLA12_ID-142,46.51,35.35585882,1.760119541,3.203076876,762.8065669
NLA12_ID-143,17.55,48.38236166,2.241711266,8.054999939,220.6992237
NLA12_ID-145,94.88,35.52895292,1.813951308,3.128076938,1140.337068
NLA12_ID-148,49.87,48.87736498,2.416307531,8.391923078,573.7550481
NLA12_ID-149,60.51,51.77439806,2.502023037,9.116923213,712.7146694
NLA12_ID-151,30.59,48.52927497,2.269156134,7.728461706,364.4310253
NLA12_ID-158,70.25,36.10482401,1.801567469,3.283461607,1035.609092
NLA12_ID-165,69.56,46.56987331,2.262450591,7.251538295,840.1722542
NLA12_ID-166,15.83,52.83990252,2.364801996,8.872307824,189.87824
NLA12_ID-168,90.15,37.96086735,1.910262013,4.052692257,1043.480615
NLA12_ID-175,25.43,51.28332859,2.358046596,8.798076831,312.2867625
NLA12_ID-180,127.24,39.69850462,2.090405764,4.736153932,1489.050588
NLA12_ID-194,19.48,60.28819987,2.618715004,10.98038444,255.1423795
NLA12_ID-198,32.31,45.12173356,2.076347373,5.959230845,448.9627085
NLA12_ID-203,35.79,43.03210734,2.031171211,5.961538407,464.4559934
NLA12_ID-205,110.89,37.1460728,1.876870032,3.674230695,1304.870503
NLA12_ID-207,91.08,45.96260959,2.224867986,6.825384682,1082.697678
NLA12_ID-209,96.12,36.42034514,1.868396365,3.67730779,1105.519645
NLA12_ID-210,128.98,35.26230526,1.752387453,3.055384526,1454.899161
NLA12_ID-214,23.27,54.10235464,2.470224519,9.804230974,283.1795727
NLA12_ID-215,46.51,35.35585882,1.760119541,3.203076876,665.053929
NLA12_ID-216,27.20,46.83578542,2.156862992,7.503846077,328.1506241
NLA12_ID-218,172.90,39.72772842,2.115517247,4.926538569,1947.784253
NLA12_ID-220,115.57,36.00937475,1.842232189,3.337692298,1332.79976
NLA12_ID-221,153.84,37.47942057,1.875641334,4.082692184,1741.921243
NLA12_IL-103,67.19,64.69456025,2.635055546,12.15961511,788.1541564
NLA12_IL-104,56.88,61.12201175,2.581006777,11.05269221,676.3165204
NLA12_IL-105,87.03,70.66256674,2.902391808,13.98730773,1029.935152
NLA12_IL-106,61.66,60.04205434,2.549481442,10.83692298,730.5714949
NLA12_IL-109,76.67,70.29141978,2.913529421,13.92115386,880.3206617
NLA12_IL-110,70.77,63.37349169,2.686651118,12.07153841,758.6139734
NLA12_IL-111,88.85,72.90776469,2.967796563,14.73807696,1071.638614
NLA12_IL-112,76.58,75.24396204,3.049636053,15.37346174,904.9829315
NLA12_IL-114,63.93,66.35355191,2.738674592,12.73000017,720.2584439
NLA12_IL-116,76.68,74.33052179,3.060458727,15.32576935,933.3947179
NLA12_IL-118,63.58,63.05044368,2.650719726,11.64384615,768.3054581
NLA12_IL-120,74.72,76.18683125,3.059145105,15.28730778,895.0690594
NLA12_IL-123,66.07,64.91960449,2.718775166,12.20884615,767.5101369
NLA12_IL-R01,89.43,72.96725021,3.065559826,15.19384632,1058.255739
NLA12_IL-R03,87.90,73.09241588,3.068410338,15.22038438,1058.255739
NLA12_IL-R04,87.58,71.51901855,3.016679135,14.86461535,1023.093333
NLA12_IN-101,70.24,59.54228097,2.562518845,11.04038448,842.4636855
NLA12_IN-102,71.03,61.84875588,2.631781902,11.65576921,841.7498269
NLA12_IN-103,71.65,61.27069126,2.620852908,11.52923088,870.8292712
NLA12_IN-104,99.41,72.64720117,3.005632623,14.99038473,1210.925154
NLA12_IN-105,72.30,61.56361264,2.636763456,11.5773077,843.4683537
NLA12_IN-106,73.10,61.99376509,2.653072414,11.73576933,859.6124539
NLA12_IN-108,68.37,62.06763419,2.658361097,11.72961535,780.4745717
NLA12_IN-110,71.24,62.47097437,2.672203886,11.79961533,846.9880142
NLA12_IN-111,90.32,64.55221003,2.743524742,12.76269229,1065.045416
NLA12_IN-112,90.45,64.38108962,2.712686756,12.60423041,1055.761912
NLA12_IN-113,78.96,59.29552078,2.575433348,10.97807701,936.7688193
NLA12_IN-115,93.28,66.99413419,2.813437094,13.43730778,1103.713933
NLA12_IN-116,92.43,67.63774478,2.811019285,13.4542309,1110.93223
NLA12_IN-117,87.22,70.0804153,2.839840587,13.7519231,1023.793133
NLA12_IN-120,74.90,61.62765825,2.642098269,11.62115401,894.504761
NLA12_IN-126,100.88,68.43896,2.896133063,14.06346162,1217.311619
NLA12_IN-127,92.47,66.76790272,2.776191169,13.3246152,1087.693497
NLA12_IN-128,73.81,62.48031868,2.671476464,11.82269241,867.8516973
NLA12_IN-130,98.90,71.40282843,3.034814048,14.82807666,1192.930436
NLA12_IN-131,86.41,68.54292605,2.827042437,13.54730793,1018.897151
NLA12_IN-134,82.64,61.27964776,2.673763474,11.57192313,997.5874538
NLA12_IN-135,90.28,73.88073969,3.022408096,15.09384627,1117.827567
NLA12_IN-142,106.12,66.75460578,2.872606618,13.69384619,1291.730916
NLA12_IN-144,72.13,61.89173189,2.655723932,11.70884611,868.6387449
NLA12_IN-145,75.02,61.05851177,2.640631637,11.45461538,890.7177462
NLA12_IN-146,97.07,66.85094154,2.771581751,13.34346155,1147.905331
NLA12_IN-147,88.55,64.06072909,2.719867158,12.54961525,1025.503938
NLA12_IN-149,72.17,61.36222919,2.632831696,11.54076932,861.9500807
NLA12_IN-155,82.84,70.14927183,2.900795348,14.11269253,991.745188
NLA12_IN-159,90.90,64.98645672,2.719624848,12.67423113,1075.22628
NLA12_IN-160,71.24,62.47097437,2.672203886,11.79961533,845.1046406
NLA12_IN-162,90.30,67.12929969,2.825770384,13.54769225,1091.153221
NLA12_IN-163,88.73,67.53666067,2.75932027,13.14423063,1029.479004
NLA12_IN-164,71.84,62.70506886,2.67435424,11.92000002,829.3451875
NLA12_IN-166,75.45,63.33549393,2.701922033,12.0449999,858.7063893
NLA12_IN-171,91.95,67.69418531,2.82039463,13.50423089,1106.394583
NLA12_IN-172,71.56,62.32393309,2.658459512,11.7523077,854.7742553
NLA12_IN-174,88.58,75.65374437,3.157815457,15.61846168,1082.064547
NLA12_IN-179,90.77,65.84429452,2.733237444,12.88923068,1099.316972
NLA12_IN-180,86.55,75.54800413,3.10007802,15.44038452,1054.904851
NLA12_IN-183,83.86,70.78045908,2.938270382,14.36538466,994.8088084
NLA12_IN-185,74.90,61.62765825,2.642098269,11.62115401,899.8926961
NLA12_IN-186,71.73,60.05247855,2.595884735,11.21500011,842.5979477
NLA12_IN-187,77.51,59.31933809,2.581414345,10.97230772,926.6248576
NLA12_IN-191,93.98,64.53617044,2.806998588,13.12038455,1120.144116
NLA12_IN-193,91.83,67.89264694,2.802225564,13.34807667,1066.512572
NLA12_IN-196,72.66,62.30922552,2.666353492,11.76500003,858.7247112
NLA12_IN-199,75.30,60.15503988,2.605126618,11.18384609,895.9182023
NLA12_IN-201,80.87,68.80426761,2.85910535,13.71384603,946.7764857
NLA12_IN-202,103.98,72.73839162,3.067844489,15.04461549,1247.715835
NLA12_KS-101,56.55,73.38244903,2.863631393,13.97461541,677.4061517
NLA12_KS-102,39.75,75.87379671,3.031463304,14.65730741,528.1036914
NLA12_KS-103,63.87,75.06300565,2.931524391,14.65615388,794.835839
NLA12_KS-105,55.18,75.71849728,3.07882539,14.83269231,716.8331368
NLA12_KS-106,69.80,78.73940117,3.27972755,15.90269226,860.6915544
NLA12_KS-107,59.70,74.74978593,3.03452281,14.74923092,739.7233531
NLA12_KS-108,58.50,71.84042096,2.780801536,13.72846176,744.7387001
NLA12_KS-109,61.57,73.19842271,2.88928173,14.24884596,752.1525837
NLA12_KS-114,72.95,74.79689797,2.98853208,14.78192295,890.8741983
NLA12_KS-121,65.24,78.38329208,3.062422909,15.4365384,805.1095283
NLA12_KS-122,48.39,71.80327728,2.777529838,13.38807686,576.6079497
NLA12_KS-124,67.73,78.72658737,3.253424535,15.59115375,844.8881493
NLA12_KS-125,60.69,75.20719509,2.951318918,14.68923075,764.3061086
NLA12_KS-126,88.95,77.36149033,3.166718733,15.6223077,1078.840137
NLA12_KS-130,67.19,75.42187046,2.985863011,14.85846151,839.7332298
NLA12_KS-138,62.07,79.60780031,3.261347929,15.65076903,811.2509618
NLA12_KS-R02,81.68,76.21727784,3.061933003,15.24999978,1001.205109
NLA12_KS-R07,62.91,79.63655874,3.367223095,15.93269244,797.3884374
NLA12_KS-R08,67.63,73.9669552,2.937646191,14.49576938,826.1033368
NLA12_KS-R11,66.09,78.39456264,3.279052646,15.83500002,822.4798434
NLA12_KY-101,121.41,70.29944737,3.236030284,15.11269232,1503.844959
NLA12_KY-102,90.95,76.63091383,3.232112036,16.23692289,1120.484789
NLA12_KY-103,89.05,64.20658142,2.870945769,13.37884604,1096.323537
NLA12_KY-104,103.35,74.99352016,3.194130445,15.95923068,1249.543815
NLA12_KY-107,96.63,67.03589994,2.984600138,14.13576959,1205.585459
NLA12_KY-114,108.88,70.47239441,3.055436539,14.90538436,1356.125521
NLA12_KY-116,92.07,76.92153549,3.248080902,16.14730773,1067.836865
NLA12_KY-117,106.41,70.92504891,3.042086396,14.72961525,1314.4563
NLA12_KY-120,89.57,76.74543715,3.216117608,16.17653817,1073.181283
NLA12_KY-122,107.81,67.86140687,2.96395061,14.02153857,1340.723113
NLA12_LA-101,129.15,86.22888194,3.8961301,19.49153805,1626.707231
NLA12_LA-102,132.22,89.15020404,4.142264642,20.16192319,1656.144782
NLA12_LA-103,122.98,90.88989909,4.294211307,20.76576915,1561.666791
NLA12_LA-104,131.53,88.03632701,3.947005577,19.39115378,1585.531271
NLA12_LA-105,129.20,88.83205233,4.147344221,20.04653843,1685.891589
NLA12_LA-106,119.63,86.83417785,3.914501538,19.20653857,1449.245759
NLA12_LA-109,114.57,88.20844918,3.897014272,19.78346186,1449.275146
